timestamp,open,high,low,close,volume
2024-01-01 00:00:00,100.34058990131696,102.34740169934331,98.33377810329061,100.34058990131696,412.02769688097993
2024-01-01 01:00:00,100.24141587463036,102.24624419212297,98.23658755713775,100.24141587463036,338.3287211690976
2024-01-01 02:00:00,100.5982939052942,102.61025978340008,98.58632802718832,100.5982939052942,880.855877660252
2024-01-01 03:00:00,102.00434273412321,104.04442958880568,99.96425587944074,102.00434273412321,981.7369295838262
2024-01-01 04:00:00,102.0988208524449,104.1407972694938,100.056844435396,102.0988208524449,349.5255129690421
2024-01-01 05:00:00,102.36572046080748,104.41303487002364,100.31840605159132,102.36572046080748,315.99555215752497
2024-01-01 06:00:00,102.00866244247997,104.04883569132957,99.96848919363038,102.00866244247997,736.9255621349122
2024-01-01 07:00:00,101.60883127842146,103.64100790398989,99.57665465285304,101.60883127842146,343.9296077284624
2024-01-01 08:00:00,102.15126407255298,104.19428935400404,100.10823879110191,102.15126407255298,398.1550951782583
2024-01-01 09:00:00,101.462803471215,103.4920595406393,99.43354740179069,101.462803471215,264.1483370105052
2024-01-01 10:00:00,101.61580552199335,103.64812163243322,99.58348941155349,101.61580552199335,409.20641630710196
2024-01-01 11:00:00,100.98248556822877,103.00213527959335,98.96283585686419,100.98248556822877,972.0254067515049
2024-01-01 12:00:00,101.02058157257022,103.04099320402163,99.00016994111881,101.02058157257022,106.17193354381827
2024-01-01 13:00:00,101.77878484323458,103.81436054009927,99.74320914636988,101.77878484323458,985.8471884229074
2024-01-01 14:00:00,101.57372737118266,103.60520191860631,99.542252823759,101.57372737118266,158.00929464744218
2024-01-01 15:00:00,101.25609258206275,103.28121443370401,99.23097073042149,101.25609258206275,914.7110681885886
2024-01-01 16:00:00,101.17143656440888,103.19486529569706,99.1480078331207,101.17143656440888,628.6589938097034
2024-01-01 17:00:00,100.93245963941486,102.95110883220316,98.91381044662656,100.93245963941486,402.6546413083341
2024-01-01 18:00:00,100.67179801081527,102.68523397103158,98.65836205059895,100.67179801081527,790.6140673659738
2024-01-01 19:00:00,100.75091758604584,102.76593593776677,98.73589923432492,100.75091758604584,452.23757270785626
2024-01-01 20:00:00,101.50373204099677,103.5338066818167,99.47365740017683,101.50373204099677,892.3215377851091
2024-01-01 21:00:00,101.80442271533673,103.84051116964346,99.76833426102999,101.80442271533673,937.2430787109433
2024-01-01 22:00:00,101.42743385205463,103.45598252909573,99.39888517501353,101.42743385205463,633.486903043224
2024-01-01 23:00:00,101.99835805521978,104.03832521632418,99.95839089411538,101.99835805521978,481.19049124510406
2024-01-02 00:00:00,102.03702108179688,104.07776150343282,99.99628066016093,102.03702108179688,164.88289271657197
2024-01-02 01:00:00,102.46671926900194,104.51605365438198,100.4173848836219,102.46671926900194,746.9222912529614
2024-01-02 02:00:00,102.26937826243876,104.31476582768754,100.22399069718999,102.26937826243876,324.78653655169285
2024-01-02 03:00:00,101.51505877645593,103.54535995198505,99.48475760092681,101.51505877645593,380.31037109831243
2024-01-02 04:00:00,101.38300432405418,103.41066441053528,99.35534423757309,101.38300432405418,936.4959212401403
2024-01-02 05:00:00,101.66177127175764,103.6950066971928,99.62853584632249,101.66177127175764,306.3414999771492
2024-01-02 06:00:00,101.19641834680911,103.2203467137453,99.17248997987292,101.19641834680911,608.6757656664886
2024-01-02 07:00:00,101.77927543572616,103.81486094444068,99.74368992701164,101.77927543572616,728.1180191070579
2024-01-02 08:00:00,102.39830275071964,104.44626880573404,100.35033669570524,102.39830275071964,573.6738287476143
2024-01-02 09:00:00,102.70820593770993,104.76237005646414,100.65404181895573,102.70820593770993,496.8079004927731
2024-01-02 10:00:00,102.70410363479704,104.75818570749298,100.65002156210109,102.70410363479704,661.5537709308157
2024-01-02 11:00:00,102.98920478718112,105.04898888292475,100.9294206914375,102.98920478718112,867.0073296376464
2024-01-02 12:00:00,103.120659361549,105.18307254877999,101.05824617431801,103.120659361549,15.491594790368325
2024-01-02 13:00:00,102.8643753993982,104.92166290738616,100.80708789141023,102.8643753993982,433.60562318897786
2024-01-02 14:00:00,102.11273641503973,104.15499114334052,100.07048168673894,102.11273641503973,906.2056665257219
2024-01-02 15:00:00,101.70977616616577,103.74397168948909,99.67558064284245,101.70977616616577,297.0078532696583
2024-01-02 16:00:00,101.13173367060219,103.15436834401423,99.10909899719015,101.13173367060219,96.25481163465533
2024-01-02 17:00:00,100.78569296376696,102.8014068230423,98.76997910449163,100.78569296376696,145.99325665264305
2024-01-02 18:00:00,100.78304272160572,102.79870357603784,98.76738186717361,100.78304272160572,965.6451895549238
2024-01-02 19:00:00,100.55615032845495,102.56727333502405,98.54502732188584,100.55615032845495,786.8165775113672
2024-01-02 20:00:00,101.20266853811438,103.22672190887667,99.17861516735209,101.20266853811438,899.1787958894373
2024-01-02 21:00:00,101.01596982031896,103.03628921672534,98.99565042391258,101.01596982031896,810.3187388782741
2024-01-02 22:00:00,101.69967928313554,103.73367286879825,99.66568569747282,101.69967928313554,951.0568454515046
2024-01-02 23:00:00,102.21985495074826,104.26425204976323,100.17545785173328,102.21985495074826,825.7499526672657
2024-01-03 00:00:00,102.00725103865506,104.04739605942815,99.96710601788196,102.00725103865506,530.9776029412395
2024-01-03 01:00:00,102.6296640359797,104.68225731669929,100.57707075526011,102.6296640359797,955.1689678905867
2024-01-03 02:00:00,102.41402115947388,104.46230158266336,100.3657407362844,102.41402115947388,602.0824039972521
2024-01-03 03:00:00,102.68832138223681,104.74208780988154,100.63455495459208,102.68832138223681,191.70901722080646
2024-01-03 04:00:00,102.55868303165904,104.60985669229223,100.50750937102586,102.55868303165904,301.102867294891
2024-01-03 05:00:00,102.9332719177306,104.9919373560852,100.87460647937598,102.9332719177306,330.93892148111934
2024-01-03 06:00:00,103.30469950411572,105.37079349419804,101.2386055140334,103.30469950411572,717.7590316916499
2024-01-03 07:00:00,103.8668968204245,105.944234756833,101.789558884016,103.8668968204245,880.6884405655532
2024-01-03 08:00:00,105.40108951436528,107.50911130465259,103.29306772407797,105.40108951436528,654.2516158748064
2024-01-03 09:00:00,105.20969307372194,107.31388693519638,103.1054992122475,105.20969307372194,600.7924792342832
2024-01-03 10:00:00,104.2965136630806,106.38244393634221,102.21058338981899,104.2965136630806,208.3615051171085
2024-01-03 11:00:00,104.31087157649183,106.39708900802167,102.224654144962,104.31087157649183,575.7045288289788
2024-01-03 12:00:00,104.3599683846508,106.44716775234382,102.27276901695778,104.3599683846508,126.03637771739584
2024-01-03 13:00:00,104.88395909960762,106.98163828159977,102.78627991761547,104.88395909960762,300.47259432663367
2024-01-03 14:00:00,104.84766225331846,106.94461549838483,102.75070900825209,104.84766225331846,974.3746747333015
2024-01-03 15:00:00,104.4180623432862,106.50642359015193,102.32970109642046,104.4180623432862,121.58968145775117
2024-01-03 16:00:00,104.25967195325103,106.34486539231605,102.174478514186,104.25967195325103,965.9824730450079
2024-01-03 17:00:00,104.47755390431625,106.56710498240258,102.38800282622992,104.47755390431625,751.5849168602755
2024-01-03 18:00:00,103.9807425086151,106.0603573587874,101.90112765844279,103.9807425086151,445.29383542020776
2024-01-03 19:00:00,103.58264755562067,105.65430050673308,101.51099460450826,103.58264755562067,792.5030441742598
2024-01-03 20:00:00,103.19269734732816,105.25655129427473,101.1288434003816,103.19269734732816,154.11170279479725
2024-01-03 21:00:00,102.80395692714602,104.86003606568894,100.74787778860309,102.80395692714602,299.6087393485399
2024-01-03 22:00:00,102.57394451846075,104.62542340882996,100.52246562809154,102.57394451846075,274.0531956047041
